id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
5482031,Beautiful Spacious 2 Bedroom Apt,8817100,Ulysses,Manhattan,Washington Heights,40.8434,-73.94139,Entire home/apt,200,2,0,,,1,0
9592655,Spacious Room (Double Bed/Sofa Bed),49649740,Jd,Manhattan,Harlem,40.81026,-73.95279000000001,Private room,80,5,0,,,1,0
13324758,Sunny & Comfy room in Crown Heights,34547856,Angelica,Brooklyn,Crown Heights,40.67437,-73.95711,Private room,65,2,0,,,1,0
9348941,Spacious 1 BR in Midtown East,7992346,Nikali,Manhattan,Midtown,40.75218,-73.97216999999999,Entire home/apt,149,1,0,,,1,0
9514730,Lovely 1 BR Close to Central Park,2005639,Kasey,Manhattan,Upper West Side,40.78462,-73.97273,Entire home/apt,150,1,0,,,1,0
19007359,Massive Sun-Filled Loft in Prime Williamsburg,21657100,Jourdan,Brooklyn,Williamsburg,40.71706,-73.96423,Entire home/apt,185,2,36,2018-12-31,1.44,1,85
7806322,Beautiful Zen 3BR Apartment,37915862,Greg,Brooklyn,East New York,40.67351,-73.89267,Entire home/apt,155,5,80,2019-07-03,1.73,2,256
2716889,Apt #1: 2BR/1BA w/ Backyard,13503154,Clayon Elizabeth,Brooklyn,Crown Heights,40.67203,-73.93494,Entire home/apt,155,28,23,2018-11-03,0.36,2,336
15634892,"Adorable, NYC studio for the holiday!",15353668,Bria,Manhattan,Midtown,40.75228,-73.97185999999999,Entire home/apt,144,28,0,,,1,90
16271281,"Peaceful, cozy studio in Chinatown",46382018,Steven,Manhattan,Chinatown,40.7162,-73.99379,Entire home/apt,90,20,0,,,1,0
26250574,Perfect Pied-à-Terre,9962257,Erika & Brett,Brooklyn,Greenpoint,40.7287,-73.95607,Entire home/apt,171,2,19,2019-06-16,1.51,1,81
31301399,"Elegant, Mid Century Modern Apt (Private Room)",12618858,Alimah,Brooklyn,Bedford-Stuyvesant,40.68313,-73.92833,Private room,70,1,5,2019-06-21,0.85,2,111
35872009,Charming Room 1 with 2 Beds Close to 2 Metros,72957132,Niko,Brooklyn,Bedford-Stuyvesant,40.68698,-73.95514,Private room,70,2,0,,,3,291
14822309,"Relaxing, spacious, private room Riverside Drive",16978120,Chip,Manhattan,Harlem,40.82966,-73.95021,Private room,65,30,7,2019-04-30,0.21,2,225
20308615,Your Oasis in The Bronx!,67223829,Richard & Xio,Bronx,Longwood,40.82406,-73.8934,Entire home/apt,155,3,13,2019-05-01,0.61,1,285
21738084,"Cozy and Relaxing, An East Williamsburg Getaway",125697192,Hollye,Brooklyn,Williamsburg,40.71417,-73.93767,Private room,60,2,75,2019-06-20,3.78,1,23
29531124,Charming private room 2 beds,209298687,Digna,Brooklyn,Bedford-Stuyvesant,40.69065,-73.95153,Private room,65,30,10,2019-06-07,1.18,4,328
7069743,Private Bedroom in Shared Apartment,17475096,Rosemary,Brooklyn,Flatbush,40.65192,-73.96023000000001,Private room,75,1,0,,,2,0
11396225,Beautiful Brownstone apt in Central Harlem,9585945,Tom & Emma,Manhattan,Harlem,40.80761,-73.94249,Entire home/apt,140,4,7,2018-11-08,0.2,1,128
20622825,Sunny loft,9704072,Staccey,Brooklyn,Bushwick,40.70763,-73.92223,Private room,90,1,0,,,1,0
9900224,"Quiet, private room Upper West Side",3879284,Aidan,Manhattan,Upper West Side,40.77578,-73.97794,Private room,140,2,16,2018-04-01,0.47,1,0
13573790,"Sunny, Spacious Apartment in Prime Williamsburg",78292517,Chris,Brooklyn,Williamsburg,40.71578,-73.95879000000001,Entire home/apt,150,2,5,2019-03-20,0.14,1,0
24805348,Bright Room in Williamsburg,187530856,Baris,Brooklyn,Williamsburg,40.70896,-73.94754,Private room,157,1,6,2018-10-28,0.42,2,365
292637,Beautiful Spacious One Bedroom,1021834,Svetlana,Brooklyn,Crown Heights,40.67335,-73.96,Entire home/apt,100,5,0,,,1,0
19408914,Spacious one bedroom in midtown Manhattan,120762452,Stanley,Manhattan,Murray Hill,40.74818,-73.97537,Entire home/apt,175,30,1,2018-01-17,0.06,50,342
16620082,"Huge room, sunlight, plants, books",109733032,Ian,Brooklyn,Williamsburg,40.70436,-73.94123,Private room,60,2,14,2019-06-29,0.58,1,3
7869876,"Entire floor of house Very Private 2BR suite,SUNNY",17382996,Eileen,Bronx,Port Morris,40.80247,-73.91435,Entire home/apt,90,2,152,2019-06-30,3.25,1,299
21462212,Clean private room with double bed,145285876,Hiro,Brooklyn,Williamsburg,40.71536,-73.96358000000001,Private room,66,2,1,2017-11-02,0.05,2,0
754353,Location Moreno,3250450,Petya,Queens,Long Island City,40.757540000000006,-73.93004,Private room,39,30,13,2015-12-13,0.16,18,360
3852261,SUNNY ROOM FOR TWO @ ELEGANT HOME NEAR JFK,19866189,Natasha,Queens,Arverne,40.58835,-73.79565,Private room,149,1,91,2019-07-01,1.53,5,358
12167152,"Chelsea ,Duplex ,Calm ,Fantastic",51434373,Yael,Manhattan,Chelsea,40.73971,-73.99829,Private room,179,3,69,2019-06-19,1.8,1,104
20087455,The Dream Room (Private Room),142812843,Eugene,Manhattan,East Harlem,40.78958,-73.93791999999999,Private room,85,1,10,2017-12-03,0.43,2,0
1291490,nice room in bedstuy M,6885157,Randy,Brooklyn,Bedford-Stuyvesant,40.68322,-73.95085,Private room,60,1,142,2019-06-13,1.95,15,321
4501164,Union Square Apartment + Private Backyard,17074459,Mattan,Manhattan,East Village,40.73325,-73.98789000000001,Private room,97,3,64,2017-07-24,1.15,3,0
22495520,❤️ Furnished One Bedroom with Terrace!! ★★★★★,15740291,Mark,Manhattan,Midtown,40.75388,-73.96727,Entire home/apt,125,2,109,2019-06-25,5.95,1,53
16394824,Apartment in Soho on Edge of West Village,107398940,Carl,Manhattan,Greenwich Village,40.72829,-74.00233,Entire home/apt,150,3,2,2017-01-04,0.07,1,0
4754646,Room in a great UWS apartment,6649124,Yuval,Manhattan,Upper West Side,40.80149,-73.96458,Private room,70,1,0,,,1,0
15819933,Gorgeous Spacious Bedroom In Ridgewood Queens,16494382,Mark,Queens,Ridgewood,40.70735,-73.89343000000001,Private room,20,7,0,,,1,89
32897839,THE STUDIO LODGE BROOKLYN,20012998,Víctor,Brooklyn,Bedford-Stuyvesant,40.68224,-73.92097,Private room,60,3,4,2019-07-06,2.22,2,316
10838084,UPTOWN FABULOUS,3881467,Robert,Manhattan,Washington Heights,40.85612,-73.93024,Private room,45,1,50,2019-06-23,1.32,1,90
33993225,Private small room in 3 bdr apt - East Village,33214549,Alexandre,Manhattan,East Village,40.72613,-73.98447,Private room,99,1,9,2019-06-13,3.42,5,30
18136478,"Sunny, Quiet top-floor 2 bedroom in Cobble Hill",22511613,James,Brooklyn,Carroll Gardens,40.68572,-73.99286,Entire home/apt,199,1,6,2018-05-28,0.23,2,0
28919421,Lovely New Private Bathroom Room,216772639,Ling,Brooklyn,Borough Park,40.63371,-74.00717,Private room,60,1,9,2019-06-24,0.98,7,180
21762160,Big Clean well-lit 2br by the subway in WaHi NYC!,3329425,Brad,Manhattan,Washington Heights,40.837340000000005,-73.94506,Entire home/apt,120,2,1,2018-05-13,0.07,1,210
24751022,Sonder | Hanover Square | Welcoming 1BR + Rooftop,12243051,Sonder,Manhattan,Financial District,40.70401,-74.00932,Entire home/apt,179,29,0,,,96,1
32127699,Cozy Private Bedroom in East Williamsburg,241035874,Anne,Brooklyn,Williamsburg,40.71045,-73.93826,Private room,60,2,16,2019-06-03,4.14,1,355
20464496,LaRoom,49519069,Kosta,Queens,Briarwood,40.7105,-73.81589,Private room,85,5,0,,,1,177
29777278,Vintage Room &prvt bathroom Central Park Manhattan,223346842,Alex,Manhattan,Harlem,40.80475,-73.95081,Private room,79,2,43,2019-07-05,5.47,3,43
16905585,Bright and Spacious East Village Loft,112851539,J,Manhattan,East Village,40.72977,-73.98841,Entire home/apt,350,3,85,2019-06-24,2.87,1,208
15360364,Cozy private room on the UES,51007432,Kristina,Manhattan,Upper East Side,40.7739,-73.94782,Private room,78,1,73,2019-05-17,2.18,1,1
7634327,Spacious 2BR Duplex in East Village,9584747,Aaron,Manhattan,East Village,40.72178,-73.98212,Entire home/apt,250,2,11,2017-01-03,0.24,1,0
1324087,Lovely 1-bedroom-heart of Astoria,6002245,Nicholas,Queens,Astoria,40.76062,-73.9175,Entire home/apt,80,70,44,2019-04-26,0.61,1,198
9035181,Cute Clinton Hill brownstone apt!,15055897,Heather,Brooklyn,Clinton Hill,40.6921,-73.96603,Entire home/apt,125,3,3,2017-01-02,0.08,2,0
29286653,"Cozy, Private Room on Upper East Side",151229011,Gerta,Manhattan,Upper East Side,40.77557,-73.94381,Private room,93,3,32,2019-06-30,3.87,1,28
2671402,"1BR - gym, laundry in apt, roof ",706191,Rachel,Brooklyn,Williamsburg,40.71639,-73.95271,Entire home/apt,150,4,0,,,1,0
13369841,Charming LES Backyard w/ brick exposed large  Bdrm,15318852,Patrick,Manhattan,Lower East Side,40.71775,-73.98612,Private room,99,2,22,2017-06-18,0.59,1,365
7320160,Charming Old-School Apartment 2,19692652,Benjamin,Brooklyn,Clinton Hill,40.69387,-73.96840999999999,Private room,60,2,42,2017-08-14,0.87,1,0
4947174,Open Room for 12 Days this February,25412718,Benjamin,Brooklyn,Crown Heights,40.66948,-73.93638,Private room,50,5,0,,,1,0
31268431,Prime Location Private Room in Queens,233755743,Jany,Queens,Elmhurst,40.735040000000005,-73.87406999999999,Private room,80,2,8,2019-06-03,1.54,2,125
23449499,Our recently rebuilt 19th century Brooklyn gem,7886822,Lior,Brooklyn,Bedford-Stuyvesant,40.68791,-73.95633000000001,Entire home/apt,300,5,0,,,1,0
10243895,Beautiful restored full floor apt,5162192,Amy,Manhattan,Upper West Side,40.78273,-73.97553,Entire home/apt,285,5,79,2019-07-02,2.09,12,153
6758846,"Williamsburg, BK large apt",22894987,Daniel,Brooklyn,Williamsburg,40.71085,-73.94894000000001,Entire home/apt,100,1,0,,,1,0
33994694,"Manhattan 2BR W/ Garden, Laundry,  Near Subway",15757322,Devin T.,Manhattan,Washington Heights,40.83611,-73.94162,Entire home/apt,161,2,13,2019-06-22,4.87,2,294
30007787,SUNNY STUDIO IN CHELSEA,4932419,Andrew,Manhattan,West Village,40.73836,-74.00128000000001,Entire home/apt,130,8,6,2019-05-26,1.13,1,1
15854548,Great Brooklyn location next to subway and cafes,1939376,Audrey,Brooklyn,Clinton Hill,40.68866,-73.96146999999999,Private room,48,20,24,2019-05-01,0.78,1,304
14453434,Greenpoint Williamsburg Gold in the Heart of BK,89031106,Edyta,Brooklyn,Greenpoint,40.72173,-73.94768,Entire home/apt,110,30,4,2017-08-07,0.12,4,301
14951904,Bedroom in beautiful apt near Central Park,21679450,Vicky,Manhattan,Harlem,40.80171,-73.95871,Private room,60,7,4,2018-11-02,0.12,2,0
5538353,Home 4 Medical Professionals-KingsC,26377263,Stat,Brooklyn,Prospect-Lefferts Gardens,40.65604,-73.94221,Private room,45,30,0,,,43,361
14043849,Comfy private room in Williamsburg's top location!,48100358,Ivan,Brooklyn,Williamsburg,40.70843,-73.9588,Private room,54,1,148,2019-06-22,4.11,3,19
727512,Duplex Loft Suite w/ Patio @ Box House Hotel,417504,The Box House Hotel,Brooklyn,Greenpoint,40.73867,-73.95448,Entire home/apt,199,3,50,2019-07-02,0.67,28,47
19316517,Large 1 BR / Creative Space - Marble Hill,135294307,Chad,Manhattan,Marble Hill,40.8753,-73.9116,Entire home/apt,90,5,0,,,1,0
30476370,Sweet BR (B) in owner's duplex very near subway,35983559,Laura,Brooklyn,East Flatbush,40.63832,-73.94908000000001,Private room,75,3,1,2019-07-01,1.0,3,170
3857863,Studio In Townhouse,19902271,John & Catherine,Manhattan,Washington Heights,40.83602,-73.94294000000001,Private room,105,3,104,2019-06-24,1.79,1,288
3915796,Central Park Life! Beautiful 1 Bed.,1475015,Mike,Manhattan,Upper West Side,40.76904,-73.98494000000001,Entire home/apt,113,30,8,2018-07-01,0.13,52,258
4517177,1 bedroom apt 1 stop from Manhattan,23419852,Gazelle,Queens,Long Island City,40.74236,-73.95640999999999,Entire home/apt,170,2,84,2019-05-28,1.51,1,178
3131756,Beautiful 3 Bedroom apt in Bed-Stuy,2213809,Dean,Brooklyn,Bedford-Stuyvesant,40.68176,-73.92883,Entire home/apt,149,2,225,2019-06-30,3.7,1,254
518566,"Gorgeous, charming Upper East private room",1497427,Andrea,Manhattan,Upper East Side,40.77108,-73.95966999999999,Private room,82,3,10,2019-05-15,0.13,2,251
31859909,Beautiful room with view in newly-renovated house,5704932,Victor,Bronx,Fordham,40.86643,-73.88895,Private room,65,2,7,2019-04-01,1.28,3,110
35318634,Boho Chic Apartment short walk from Central Park!,7933261,Angie,Manhattan,Upper East Side,40.76786,-73.95639,Entire home/apt,260,7,1,2019-06-21,1.0,1,43
33023192,Retro room in Astoria - 15m to Manhattan,248555214,Michelle,Queens,Astoria,40.76516,-73.92758,Private room,85,2,13,2019-06-28,3.79,2,13
36384487,Peace in NYC,108640056,Osi,Manhattan,Lower East Side,40.71421,-73.97853,Entire home/apt,350,1,0,,,1,131
12969014,Unique Artist's Apartment,9991075,Erika,Manhattan,Upper West Side,40.78116,-73.98104000000001,Entire home/apt,175,1,11,2018-07-07,0.33,2,0
3738529,True Industrial Loft in Brooklyn,19111611,Chaim,Brooklyn,Navy Yard,40.698170000000005,-73.9654,Entire home/apt,150,1,7,2016-07-11,0.12,1,0
7750,Huge 2 BR Upper East  Cental Park,17985,Sing,Manhattan,East Harlem,40.79685,-73.94872,Entire home/apt,190,7,0,,,2,249
34621157,Comfortable Private Room & Bathroom En-suite,261187437,Shasha,Brooklyn,Borough Park,40.6354,-74.00576,Private room,75,1,2,2019-05-23,1.07,6,151
29412276,New york Multi-unit building,221434490,Aracely,Queens,Jackson Heights,40.75473,-73.8715,Private room,45,2,22,2019-06-14,2.58,2,138
23614276,"Apto En la exclusiva zona Austin St, Forest Hills",176660539,Veronica,Queens,Forest Hills,40.71895,-73.84249,Private room,120,1,3,2018-10-07,0.29,1,322
4359219,Eagle-eye view of New York,20599015,Farrell,Brooklyn,Bedford-Stuyvesant,40.69103,-73.95441,Entire home/apt,285,2,37,2016-05-09,0.65,1,0
22007950,Bushwick/Brooklyn Charming Private Room,49735439,Merida,Queens,Ridgewood,40.69587,-73.9045,Private room,65,3,1,2018-05-31,0.07,2,125
14507274,Large Bright East Village Flat,849356,Margo,Manhattan,East Village,40.72652,-73.97938,Entire home/apt,162,5,22,2019-07-02,0.64,1,156
23077687,"Bright, spacious, and inviting home away from home",2616981,Lauren,Manhattan,Upper East Side,40.76354,-73.96189,Entire home/apt,135,4,3,2018-09-22,0.19,1,60
1481907,Charming BK Townhouse Home by Highland Park!,7938019,Megan,Brooklyn,Cypress Hills,40.68505,-73.8718,Entire home/apt,345,2,78,2019-06-30,2.49,1,185
30504465,Modern in heart of East Village,34222449,Eli,Manhattan,East Village,40.72531,-73.97973,Private room,105,2,0,,,1,8
10021643,Spacious Room -- Upper West Side,44118283,Guillaume,Manhattan,Upper West Side,40.79546,-73.97497,Private room,100,15,1,2016-02-15,0.02,1,0
8208285,Cute East Village 2 Bedroom Apt.,22572797,Amy,Manhattan,East Village,40.72504,-73.97905,Entire home/apt,180,1,146,2019-06-19,3.14,1,270
30908886,Chic and Lofty Studio Apartment in heart of SoHo,24755227,Mic,Manhattan,SoHo,40.7271,-74.00286,Entire home/apt,109,6,5,2019-07-01,0.84,1,9
24965233,"Cute, renovated 2 bedroom Apt. in East Village",89608382,Meghan,Manhattan,East Village,40.72522,-73.98205,Entire home/apt,224,3,4,2019-01-01,0.29,1,7
4270499,Cozy One Bedroom Apt - Astoria,22171095,George & Diana,Queens,Astoria,40.76369,-73.92291,Entire home/apt,125,2,112,2018-06-18,1.94,2,0
17532802,"Apartment in Sunset Park, Brooklyn",118913632,Ye,Brooklyn,Sunset Park,40.64028,-74.01262,Entire home/apt,100,7,0,,,1,0
30567265,A gem in Bushwick,61107296,Jessica,Queens,Ridgewood,40.70732,-73.91490999999999,Private room,65,1,3,2019-01-02,0.47,1,0
36449668,Stuyvesant Luxury,272265577,Yetunde,Brooklyn,Bedford-Stuyvesant,40.68927,-73.93665,Private room,50,1,0,,,2,134
24200751,2BR 3BD 1.5BA | Rooftop & Balcony | Airport PickUp,47424665,Brian,Queens,Ridgewood,40.70653,-73.90876999999999,Entire home/apt,280,2,42,2019-06-23,3.44,2,108
26210593,Bright  4-people room close to Manhattan,178543960,Sergii,Brooklyn,Greenpoint,40.71997,-73.94021,Shared room,35,30,0,,,10,343
33635292,Sonder | Stock Exchange | Sunny 1BR + Kitchen,219517861,Sonder (NYC),Manhattan,Financial District,40.70642,-74.01255,Entire home/apt,230,2,2,2019-06-24,1.5,327,319
23528984,"L’AFRIQUE, C’EST CHIC! - 2 Bedroom Apartment",37541532,Daapo,Brooklyn,Bedford-Stuyvesant,40.67716,-73.91418,Entire home/apt,110,1,59,2019-06-20,3.7,1,248
11610515,Opening my space while I travel,19479273,Ryan,Brooklyn,Bushwick,40.69019,-73.91574,Private room,45,1,0,,,1,0
24594717,"Large, Bright Midtown East 1 BR in Luxury building by Blueground",107434423,Blueground,Manhattan,Kips Bay,40.74112,-73.98009,Entire home/apt,271,30,0,,,232,326
2908211,"Lovely Park Slope Apt, Brooklyn",14019963,Kieran,Brooklyn,Park Slope,40.68006,-73.97759,Private room,105,2,88,2019-07-05,1.4,1,93
34153647,"Beautiful private Master Bedroom in
Bushwick!",2008510,Ben,Brooklyn,Bushwick,40.70395,-73.92585,Private room,65,4,3,2019-05-25,1.43,1,75
18889038,Quiet Bedroom in prime Park Slope!,80333891,Mai,Brooklyn,Park Slope,40.67386,-73.98439,Private room,40,7,2,2017-07-21,0.08,2,0
26087030,Charming bedroom with private bathroom,60908748,Maria,Brooklyn,Bushwick,40.7007,-73.921,Private room,100,1,5,2019-06-17,1.0,2,145
7246609,LES sunny and charming apartment,920222,Rosie,Manhattan,Lower East Side,40.72259,-73.99311,Entire home/apt,200,3,18,2019-01-02,0.37,1,188
20638833,Private room,147567811,Renaldy,Queens,Astoria,40.77326,-73.92676999999999,Private room,50,4,1,2017-09-22,0.05,1,0
15775049,Room in charming new apartment,16878736,Gabriela,Brooklyn,Bedford-Stuyvesant,40.67989,-73.94298,Private room,55,2,16,2019-01-01,0.52,1,311
28313234,"Private bedroom in Harlem, NY ..",15439251,Willy,Manhattan,Harlem,40.8224,-73.94136,Private room,70,3,17,2019-04-18,1.71,4,230
3517621,Amazing Renovated studio MurrayHill,1475015,Mike,Manhattan,Kips Bay,40.74318,-73.97858000000001,Entire home/apt,87,30,4,2019-06-30,0.07,52,343
28582698,"Private Studio, 5 minutes from JFK",63056614,Ana,Queens,Jamaica,40.671890000000005,-73.77769,Entire home/apt,65,2,40,2019-07-05,4.44,1,123
2283001,Gorgeous 1 bdrm in Carroll Gardens,10532769,Vanessa,Brooklyn,Carroll Gardens,40.68123,-73.99558,Entire home/apt,180,2,97,2019-07-06,1.83,1,24
21022616,1 bedroom completely renovated in Brooklyn,2195090,Thomas And Madalena,Brooklyn,Crown Heights,40.67292,-73.94136999999999,Entire home/apt,75,1,2,2017-10-01,0.09,1,0
19120316,Private Room in Brooklyn - Close to Subway!,132219056,Jason,Brooklyn,Bedford-Stuyvesant,40.69079,-73.93715999999999,Private room,42,1,38,2019-06-02,1.58,2,218
17141182,"Private, Clean, 1.5 Bedroom Apt",114157738,Alyssa,Manhattan,Morningside Heights,40.80338,-73.9636,Entire home/apt,100,1,19,2018-02-15,0.66,1,0
3383382,Modern 1 BR + terrace in Gramercy,908514,David,Manhattan,Kips Bay,40.73873,-73.98100000000001,Entire home/apt,165,2,25,2019-05-27,0.41,1,0
27030076,Cosy bedroom in Williamsburg,54658419,Pierre,Brooklyn,Williamsburg,40.7117,-73.9608,Private room,100,3,8,2019-05-13,0.69,2,0
11295918,"CLEAN, QUIET, COMFORTABLE APARTMENT",4671389,Samuel,Brooklyn,Prospect-Lefferts Gardens,40.66143,-73.95999,Private room,70,1,0,,,1,0
1815505,Peaceful Oasis. 25 mins. Manhattan,9509269,Carlos,Queens,Briarwood,40.71594,-73.82264,Private room,56,5,80,2019-06-08,1.16,2,298
14968000,Spacious Comtemporary 3BR Apartment,24805685,Saif,Brooklyn,Park Slope,40.67124,-73.98625,Entire home/apt,218,2,117,2019-07-08,3.41,1,226
31539570,Beautiful and cozy 2Br with private terrace,7225691,Jérôme,Manhattan,Lower East Side,40.72278,-73.98902,Entire home/apt,350,1,46,2019-07-01,7.89,2,342
14586448,★ Luxury FiDi Studio - Elevator and Gym ★,90270616,Shaun,Manhattan,Financial District,40.70617,-74.01529000000001,Entire home/apt,279,3,5,2016-12-31,0.15,1,0
23106518,A COZY NYC STUDIO APARTMENT 20 minutes to Union Sq,171668854,Marko,Queens,Ridgewood,40.71191,-73.90630999999999,Entire home/apt,60,4,2,2019-03-10,0.19,1,0
34943918,Enjoy Brooklyn... visit Manhattan,41131304,Salomé,Brooklyn,Bedford-Stuyvesant,40.68337,-73.93718,Entire home/apt,150,2,4,2019-06-23,3.16,1,66
7367913,Brooklyn oasis with breathtaking skyline view!,38606448,Hanna,Brooklyn,Bedford-Stuyvesant,40.68889,-73.95406,Private room,80,2,8,2018-08-27,0.17,1,281
27388568,Casa Finca Sanctuary Duplex w/ Private Garden,895135,Suanny,Brooklyn,Williamsburg,40.70732,-73.94536,Private room,130,3,12,2019-07-02,1.08,3,90
28367094,Fantastic Room in Bushwick,212071658,Brian,Brooklyn,Bushwick,40.69238,-73.90361,Private room,65,2,24,2019-06-10,2.59,5,351
25285637,Midtown east for 5 people,191011879,Conor,Manhattan,Midtown,40.75298,-73.96919,Entire home/apt,199,2,50,2019-06-21,3.74,2,92
21586883,Cute Astoria bedroom - close to midtown Manhattan,156994927,Billy,Queens,Astoria,40.76219,-73.9237,Private room,60,1,2,2018-04-06,0.12,1,0
36321920,Central Park Hidden Gem 5*,273078104,Luli,Manhattan,Upper East Side,40.76966,-73.96688,Entire home/apt,239,1,0,,,1,15
25810952,1 bed in the heart of Financial District of NYC,43279803,Chelsea,Manhattan,Financial District,40.709340000000005,-74.01001,Private room,80,3,34,2019-06-22,2.58,1,83
14037145,B crownheights queen size bed$100,83147028,Shirley,Brooklyn,Crown Heights,40.67011,-73.92544000000001,Private room,100,1,27,2018-10-30,0.75,2,365
19763298,Large-sunny-private room & bathroom in UES hi rise,12825778,Laura,Manhattan,Upper East Side,40.78273,-73.95048,Private room,46,3,23,2019-07-06,0.96,1,12
8595346,Elegant Brooklyn Heights 2 BR Apt,642004,John,Brooklyn,Brooklyn Heights,40.69162,-73.99252,Entire home/apt,250,30,6,2016-07-31,0.14,1,0
33400202,Four Points by Sheraton New York Downtown-7 Nights,5144567,Yun,Manhattan,Financial District,40.70832,-74.00755,Private room,169,7,1,2019-05-17,0.57,13,358
16651519,"Newly renovated 1BR apartment, 25 min to Manhattan",3019912,Michael And Meredith,Brooklyn,Sunset Park,40.65944,-73.98898,Entire home/apt,160,30,36,2019-06-10,1.21,1,53
30405178,Luxury Apartment in Midtown West,51937277,Jessica,Manhattan,Hell's Kitchen,40.75399,-73.99764,Entire home/apt,243,2,14,2019-05-26,1.89,1,93
35939805,Chill & Cozy bedroom in the heart of Brooklyn.,104423008,Mimi & Elen,Brooklyn,Bedford-Stuyvesant,40.68715,-73.94232,Private room,45,2,1,2019-06-29,1.0,1,6
10850008,Big Private BR Steps to Barnard Columbia & Subways,56197328,Paul,Manhattan,Morningside Heights,40.80732,-73.9648,Private room,128,1,33,2019-05-23,0.85,2,235
34894797,Upper Eastside Brownstone on E89th,263007016,Ed,Manhattan,Upper East Side,40.77838,-73.94792,Private room,125,1,0,,,1,0
33495663,luxury apartment near wall street,121431667,Ellen,Manhattan,Financial District,40.704640000000005,-74.0164,Entire home/apt,134,15,1,2019-06-23,1.0,1,2
21546050,"Luxury Apt, Balcony, Rooftop - 20min Central Park",3749848,Sem,Queens,Long Island City,40.76654,-73.93508,Entire home/apt,90,6,0,,,1,0
5112761,Master bedroom in Williamsburg,2638171,Renan,Brooklyn,Williamsburg,40.71577,-73.94604,Private room,90,3,0,,,1,364
30799010,Brand new building  with Manhattan view,52053537,Inna,Queens,Long Island City,40.75317,-73.94015,Entire home/apt,200,3,0,,,1,0
23219361,Cozy Studio near South Beach :-),59966705,Arek,Staten Island,Arrochar,40.59078,-74.07504,Entire home/apt,71,2,30,2019-06-14,1.8,1,306
13771529,"Beautiful, Clean, Private & Chic furnished Apt.",73717067,Nichole,Manhattan,Harlem,40.82661,-73.94165,Entire home/apt,100,4,6,2019-07-01,0.17,1,27
17104272,Private delightful & calming  Brownstone Room,23714657,Melani,Brooklyn,Bedford-Stuyvesant,40.69471,-73.93736,Private room,70,2,5,2018-12-31,0.27,1,272
4825359,Bright & Spacious GP/N Williamsburg,3800548,Phoebe,Brooklyn,Greenpoint,40.73176,-73.95371,Private room,70,4,6,2017-01-01,0.11,1,0
6742680,Spacious & Charming Duplex in Upper East,6028102,Ana,Manhattan,Upper East Side,40.77259,-73.95647,Entire home/apt,200,3,47,2019-03-24,0.95,1,0
9899970,Cozy Nolita Apartment,2574856,Audrey,Manhattan,Nolita,40.72051,-73.99513,Entire home/apt,225,2,29,2019-04-27,0.68,1,176
11175261,"Nice, Comfortable Cozy 1 Bedroom.",32124237,Damian,Brooklyn,Prospect-Lefferts Gardens,40.65505,-73.96086,Entire home/apt,100,4,4,2016-10-23,0.11,1,0
5742795,Big Bedroom in Huge Loft. W.37thNYC,29786027,Peter,Manhattan,Hell's Kitchen,40.75437,-73.99334,Private room,99,4,2,2015-06-14,0.04,1,0
25968756,Cute private bedroom in Stuyvesant Height.,161649470,Jaquayala,Brooklyn,Bedford-Stuyvesant,40.68315,-73.92913,Private room,50,1,1,2018-12-11,0.14,1,0
13622056,Luxury For Less In Downtown Manhattan,40425220,Lauren,Manhattan,Battery Park City,40.71617,-74.01468,Private room,225,1,1,2016-11-05,0.03,1,0
20665199,Two bedroom basement apartment!,73228035,Maimi,Brooklyn,East Flatbush,40.66047,-73.93743,Private room,150,3,0,,,2,0
32109492,Amazing Studio at the Time square area/5-3A,48146336,Irina,Manhattan,Hell's Kitchen,40.76165,-73.99351,Entire home/apt,130,30,2,2019-06-01,0.53,20,332
35314165,MODERN 3 BEDROOM APARTMENT NEAR CENTRAL PARK,166208155,Stanislaw,Manhattan,Hell's Kitchen,40.76828,-73.98755,Entire home/apt,250,3,3,2019-07-02,3.0,1,42
27134625,Garden apartment in the heart of Fort Greene,31619241,Caroline,Brooklyn,Fort Greene,40.68925,-73.97108,Entire home/apt,165,2,16,2019-06-20,3.72,1,29
36429652,Cute double room for the perfect Yankee fan,58222366,Dominique,Bronx,Claremont Village,40.83502,-73.91058000000001,Private room,125,2,0,,,1,364
15021635,Cute private bedroom in Bushwick. Close to subway.,61140228,Nadia,Brooklyn,Bushwick,40.7005,-73.9144,Private room,75,2,2,2018-12-22,0.29,1,0
34399801,Fabulous gut renovated apt 15 minutes to Midtown,21040187,Maja,Manhattan,Washington Heights,40.84367,-73.93728,Entire home/apt,95,7,1,2019-05-31,0.77,1,25
23456621,JFK/Queens House of Suedajoy#1(Disc by flexibility,175019394,Suzan,Queens,Jamaica,40.67183,-73.78025,Private room,60,1,83,2019-06-11,5.11,6,171
34723946,Suit3,257683179,H Ai,Queens,Flushing,40.76296,-73.80724000000001,Private room,42,1,7,2019-06-21,5.0,6,207
7728265,clinton Hill - bedsty,6623512,Nitzan,Brooklyn,Bedford-Stuyvesant,40.68446,-73.95779,Private room,32,7,0,,,1,0
